ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6362	11:27:13.953	1.39747E+15																21		Fixation	650	1614	1068	382	806	377	842	357	824	367	1616	1066	226,43	188,49	236,70	193,91	231,56	191,20	201,89	295,80	533,64	268,21	292,72	530,07					616,70	616,70	3,31	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6379	11:27:13.970	1.39747E+15																21		Fixation	650	1614	1068	383	809	372	840	354	824	363	1616	1062	227,23	189,89	236,07	194,91	231,65	192,40	201,89	295,76	533,59	268,22	292,67	530,02					616,63	616,63	3,30	3,47	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6396	11:27:13.986	1.39747E+15																21		Fixation	650	1614	1068	384	809	373	843	355	826	364	1618	1063	227,21	189,52	236,78	194,58	232,00	192,05	201,89	295,72	533,55	268,22	292,60	529,96					616,58	616,58	3,33	3,47	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6412	11:27:14.003	1.39747E+15																21		Fixation	650	1614	1068	385	808	371	838	353	823	362	1615	1061	227,11	190,16	235,37	195,17	231,24	192,67	201,88	295,69	533,53	268,23	292,51	529,86					616,54	616,54	3,31	3,48	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6429	11:27:14.020	1.39747E+15																21		Fixation	650	1614	1068	386	810	374	842	353	826	363	1618	1062	227,45	189,40	236,50	195,23	231,97	192,32	201,89	295,55	533,35	268,23	292,44	529,81					616,32	616,32	3,30	3,48	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6446	11:27:14.036	1.39747E+15																21		Fixation	650	1614	1068	387	807	384	839	354	823	369	1615	1068	226,74	186,38	235,63	194,95	231,19	190,67	201,91	295,45	533,23	268,25	292,39	529,81					616,16	616,16	3,33	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6462	11:27:14.053	1.39747E+15																21		Fixation	650	1614	1068	388	810	383	838	359	824	371	1616	1070	227,50	186,85	235,57	193,45	231,53	190,15	201,91	295,42	533,25	268,26	292,38	529,84					616,16	616,16	3,34	3,53	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6479	11:27:14.070	1.39747E+15																21		Fixation	650	1614	1068	389	806	379	843	356	824	367	1616	1066	226,48	188,02	236,98	194,45	231,73	191,23	201,91	295,46	533,39	268,27	292,35	529,84					616,30	616,30	3,35	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6496	11:27:14.086	1.39747E+15																21		Fixation	650	1614	1068	390	803	373	845	356	824	364	1616	1063	225,72	189,61	237,35	194,28	231,53	191,94	201,94	295,42	533,39	268,28	292,27	529,77					616,28	616,28	3,36	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6512	11:27:14.103	1.39747E+15																21		Fixation	650	1614	1068	391	805	381	845	359	825	370	1617	1069	226,16	187,42	237,39	193,39	231,78	190,40	201,95	295,40	533,39	268,31	292,31	529,87					616,27	616,27	3,38	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6529	11:27:14.120	1.39747E+15																21		Fixation	650	1614	1068	392	802	377	842	355	822	366	1614	1065	225,38	188,37	236,46	194,64	230,92	191,51	201,96	295,47	533,52	268,32	292,28	529,82					616,41	616,41	3,38	3,53	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6546	11:27:14.136	1.39747E+15																21		Fixation	650	1614	1068	393	797	381	840	356	818	368	1610	1067	223,91	187,23	235,87	194,43	229,89	190,83	201,98	295,47	533,52	268,35	292,31	529,88					616,42	616,42	3,37	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6562	11:27:14.153	1.39747E+15																21		Fixation	650	1614	1068	394	806	381	841	354	823	367	1615	1066	226,44	187,28	236,29	194,78	231,37	191,03	202,02	295,41	533,42	268,37	292,26	529,79					616,30	616,30	3,39	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6579	11:27:14.170	1.39747E+15																21		Fixation	650	1614	1068	395	803	372	845	361	824	366	1616	1065	225,71	189,86	237,29	192,90	231,50	191,38	202,04	295,47	533,51	268,40	292,28	529,81					616,41	616,41	3,38	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6595	11:27:14.186	1.39747E+15																21		Fixation	650	1614	1068	396	797	376	842	362	819	369	1611	1068	224,00	188,84	236,59	192,75	230,30	190,79	202,09	295,48	533,50	268,43	292,32	529,87					616,39	616,39	3,38	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6612	11:27:14.203	1.39747E+15																21		Fixation	650	1614	1068	397	800	382	845	359	822	370	1614	1069	224,83	187,13	237,51	193,36	231,17	190,25	202,13	295,55	533,59	268,48	292,37	529,94					616,51	616,51	3,40	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6629	11:27:14.220	1.39747E+15																21		Fixation	650	1614	1068	398	799	372	842	354	820	363	1612	1062	224,55	189,73	236,58	194,86	230,57	192,29	202,17	295,54	533,54	268,53	292,42	530,01					616,46	616,46	3,38	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6645	11:27:14.236	1.39747E+15																21		Fixation	650	1614	1068	399	798	377	839	356	818	366	1610	1065	224,29	188,44	235,72	194,22	230,00	191,33	202,23	295,58	533,55	268,58	292,39	529,93					616,48	616,48	3,39	3,56	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6662	11:27:14.253	1.39747E+15																21		Fixation	650	1614	1068	400	798	388	845	353	821	370	1613	1069	224,26	185,25	237,38	195,21	230,82	190,23	202,27	295,69	533,66	268,62	292,41	529,94					616,63	616,63	3,41	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6679	11:27:14.270	1.39747E+15																21		Fixation	650	1614	1068	401	802	392	841	358	821	375	1613	1074	225,20	184,16	236,32	193,88	230,76	189,02	202,31	295,67	533,55	268,65	292,46	529,97					616,53	616,53	3,40	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6695	11:27:14.286	1.39747E+15																21		Fixation	650	1614	1068	402	799	390	844	351	821	370	1613	1069	224,34	184,75	237,20	195,60	230,77	190,18	202,36	295,70	533,56	268,70	292,54	530,07					616,55	616,55	3,41	3,56	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6712	11:27:14.303	1.39747E+15																21		Fixation	650	1614	1068	403	797	392	841	354	819	373	1611	1072	224,01	184,14	236,26	194,94	230,13	189,54	202,39	295,68	533,50	268,73	292,50	530,00					616,49	616,49	3,41	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6729	11:27:14.320	1.39747E+15																21		Fixation	650	1614	1068	404	799	388	842	359	820	373	1612	1072	224,50	185,35	236,69	193,40	230,59	189,38	202,41	295,70	533,53	268,75	292,49	529,95					616,52	616,52	3,41	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6745	11:27:14.336	1.39747E+15																21		Fixation	650	1614	1068	405	802	390	840	363	821	376	1613	1075	225,41	184,84	235,94	192,48	230,68	188,66	202,43	295,67	533,47	268,77	292,54	530,03					616,45	616,45	3,40	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6762	11:27:14.353	1.39747E+15																21		Fixation	650	1614	1068	406	796	388	840	368	818	378	1610	1077	223,66	185,36	236,07	191,04	229,86	188,20	202,44	295,66	533,47	268,79	292,54	530,05					616,45	616,45	3,40	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6779	11:27:14.370	1.39747E+15																21		Fixation	650	1614	1068	407	798	392	845	355	821	373	1613	1072	224,11	184,22	237,49	194,49	230,80	189,36	202,45	295,72	533,56	268,80	292,50	530,02					616,55	616,55	3,40	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6795	11:27:14.386	1.39747E+15																21		Fixation	650	1614	1068	408	801	392	846	357	823	374	1615	1073	224,92	184,32	237,62	194,09	231,27	189,21	202,46	295,69	533,51	268,81	292,45	529,95					616,49	616,49	3,41	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6812	11:27:14.403	1.39747E+15																21		Fixation	650	1614	1068	409	801	397	848	360	824	378	1616	1077	224,99	182,70	238,12	193,29	231,56	187,99	202,47	295,69	533,51	268,82	292,42	529,91					616,50	616,50	3,43	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6829	11:27:14.420	1.39747E+15																21		Fixation	650	1614	1068	410	797	397	845	356	821	376	1613	1075	223,94	182,96	237,33	194,38	230,63	188,67	202,47	295,65	533,46	268,82	292,39	529,87					616,44	616,44	3,42	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6845	11:27:14.436	1.39747E+15																21		Fixation	650	1614	1068	411	799	390	844	354	821	372	1613	1071	224,38	184,79	237,16	194,80	230,77	189,79	202,46	295,64	533,44	268,82	292,36	529,86					616,41	616,41	3,41	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6862	11:27:14.453	1.39747E+15																21		Fixation	650	1614	1068	412	797	396	848	353	822	374	1614	1073	223,86	183,05	238,17	195,07	231,02	189,06	202,45	295,57	533,34	268,80	292,33	529,83					616,29	616,29	3,41	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6879	11:27:14.470	1.39747E+15																21		Fixation	650	1614	1068	413	797	396	844	353	820	374	1612	1073	223,84	183,05	237,07	195,22	230,46	189,13	202,44	295,52	533,27	268,78	292,33	529,82					616,20	616,20	3,41	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6895	11:27:14.486	1.39747E+15																21		Fixation	650	1614	1068	414	795	396	842	358	818	377	1610	1076	223,22	183,14	236,68	193,79	229,95	188,47	202,42	295,46	533,18	268,77	292,38	529,85					616,10	616,10	3,41	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6912	11:27:14.503	1.39747E+15																21		Fixation	650	1614	1068	415	871	400	918	365	894	382	1686	1081	244,67	182,03	257,86	191,72	251,27	186,88	202,62	295,34	533,03	268,94	292,18	529,60					615,90	615,90	3,42	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6929	11:27:14.519	1.39747E+15																22		Fixation	350	1818	1106	416	997	405	1006	381	1001	393	1793	1092	280,01	180,73	282,64	187,19	281,33	183,96	202,87	295,37	533,20	269,30	292,71	530,52					616,04	616,04	3,47	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6945	11:27:14.536	1.39747E+15																22		Fixation	350	1818	1106	417	1004	409	1046	399	1025	404	1817	1103	282,08	179,51	293,87	182,23	287,98	180,87	202,92	295,30	533,12	269,28	292,70	530,45					615,93	615,93	3,44	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6962	11:27:14.553	1.39747E+15																22		Fixation	350	1818	1106	418	1010	399	1043	407	1026	403	1818	1102	283,63	182,14	292,93	180,03	288,28	181,09	202,85	295,36	533,25	269,22	292,66	530,35					616,08	616,08	3,43	3,62	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6979	11:27:14.569	1.39747E+15																22		Fixation	350	1818	1106	419	999	409	1044	401	1021	405	1813	1104	280,62	179,53	293,23	181,75	286,92	180,64	202,81	295,40	533,31	269,19	292,76	530,48					616,16	616,16	3,46	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									6995	11:27:14.586	1.39747E+15																22		Fixation	350	1818	1106	420	1000	408	1047	406	1023	407	1815	1106	280,87	179,72	294,10	180,45	287,48	180,09	202,78	295,29	533,15	269,15	292,74	530,42					615,96	615,96	3,44	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7012	11:27:14.603	1.39747E+15																22		Fixation	350	1818	1106	421	1001	408	1044	413	1022	410	1814	1109	281,19	179,87	293,19	178,45	287,19	179,16	202,76	295,27	533,12	269,14	292,77	530,46					615,92	615,92	3,45	3,61	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7029	11:27:14.619	1.39747E+15																22		Fixation	350	1818	1106	422	1007	405	1050	409	1028	407	1820	1106	282,98	180,73	294,86	179,52	288,92	180,13	202,74	295,26	533,09	269,13	292,78	530,48					615,90	615,90	3,43	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7045	11:27:14.636	1.39747E+15																22		Fixation	350	1818	1106	423	1009	412	1048	408	1028	410	1820	1109	283,35	178,77	294,32	179,80	288,84	179,29	202,74	295,27	533,06	269,15	292,80	530,53					615,88	615,88	3,45	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7062	11:27:14.653	1.39747E+15																22		Fixation	350	1818	1106	424	999	413	1044	399	1021	406	1813	1105	280,60	178,44	293,20	182,34	286,90	180,39	202,77	295,27	533,04	269,19	292,88	530,66					615,86	615,86	3,45	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7079	11:27:14.669	1.39747E+15																22		Fixation	350	1818	1106	425	1003	415	1046	401	1024	408	1816	1107	281,83	177,89	293,97	181,71	287,90	179,80	202,78	295,27	533,01	269,21	292,92	530,74					615,83	615,83	3,46	3,61	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7095	11:27:14.686	1.39747E+15																22		Fixation	350	1818	1106	426	1022	411	1051	403	1036	407	1828	1106	287,02	178,93	295,22	181,12	291,12	180,03	202,79	295,57	532,86	269,23	292,92	530,77					615,87	615,87	3,49	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7112	11:27:14.703	1.39747E+15																22		Fixation	350	1818	1106	427	1009	411	1052	401	1030	406	1822	1105	283,47	178,87	295,67	181,77	289,57	180,32	202,80	295,28	533,02	269,24	292,90	530,75					615,84	615,84	3,49	3,62	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7128	11:27:14.719	1.39747E+15																22		Fixation	350	1818	1106	428	1007	408	1044	394	1025	401	1817	1100	282,89	179,89	293,45	183,57	288,17	181,73	202,80	295,27	533,01	269,25	292,75	530,52					615,83	615,83	3,51	3,61	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7145	11:27:14.736	1.39747E+15																22		Fixation	350	1818	1106	429	1010	413	1051	408	1030	410	1822	1109	283,83	178,38	295,27	179,74	289,55	179,06	202,79	295,23	532,96	269,23	292,86	530,69					615,77	615,77	3,51	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7162	11:27:14.753	1.39747E+15																22		Fixation	350	1818	1106	430	1008	411	1051	402	1029	406	1821	1105	283,24	178,96	295,21	181,42	289,22	180,19	202,78	295,21	532,94	269,23	292,92	530,79					615,74	615,74	3,52	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7178	11:27:14.769	1.39747E+15																22		Fixation	350	1818	1106	431	1008	412	1050	405	1029	408	1821	1107	283,09	178,75	295,07	180,52	289,08	179,63	202,76	295,11	532,81	269,22	292,98	530,89					615,58	615,58	3,48	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7195	11:27:14.786	1.39747E+15																22		Fixation	350	1818	1106	432	1006	411	1048	402	1027	406	1819	1105	282,61	178,94	294,52	181,43	288,56	180,19	202,74	295,14	532,91	269,20	292,96	530,87					615,68	615,68	3,49	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7212	11:27:14.803	1.39747E+15																22		Fixation	350	1818	1106	433	1004	416	1046	407	1025	411	1817	1110	282,12	177,53	293,88	180,18	288,00	178,85	202,72	295,17	532,99	269,19	292,98	530,91					615,76	615,76	3,50	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7228	11:27:14.819	1.39747E+15																22		Fixation	350	1818	1106	434	1007	415	1045	401	1026	408	1818	1107	282,84	177,83	293,68	181,72	288,26	179,78	202,72	295,19	533,04	269,19	292,99	530,96					615,82	615,82	3,49	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7245	11:27:14.836	1.39747E+15																22		Fixation	350	1818	1106	435	1005	423	1054	401	1029	412	1821	1111	282,45	175,49	295,99	181,75	289,22	178,62	202,80	294,87	532,58	269,23	293,00	531,02					615,26	615,26	3,50	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7262	11:27:14.853	1.39747E+15																22		Fixation	350	1818	1106	436	1133	448	1164	443	1148	445	1940	1144	318,24	168,43	326,97	170,03	322,60	169,23	203,11	295,02	533,03	269,58	293,41	531,88					615,70	615,70	3,51	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7278	11:27:14.869	1.39747E+15																23		Fixation	266	2051	1168	437	1245	460	1290	466	1267	463	2059	1162	349,67	165,10	362,33	163,40	356,00	164,25	203,43	295,05	533,19	269,89	293,77	532,57					615,83	615,83	3,52	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7295	11:27:14.886	1.39747E+15																23		Fixation	266	2051	1168	438	1229	471	1284	464	1256	467	2048	1166	345,38	162,01	360,83	164,22	353,10	163,12	203,47	295,09	533,25	269,96	293,85	532,76					615,90	615,90	3,54	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7312	11:27:14.903	1.39747E+15																23		Fixation	266	2051	1168	439	1233	477	1283	466	1258	471	2050	1170	346,32	160,33	360,54	163,39	353,43	161,86	203,49	295,21	533,40	269,99	293,81	532,69					616,09	616,09	3,54	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7328	11:27:14.919	1.39747E+15																23		Fixation	266	2051	1168	440	1235	477	1282	459	1258	468	2050	1167	346,88	160,53	360,15	165,42	353,51	162,97	203,53	295,14	533,29	270,03	293,76	532,63					615,96	615,96	3,53	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7345	11:27:14.936	1.39747E+15																23		Fixation	266	2051	1168	441	1227	495	1285	465	1256	480	2048	1179	344,60	155,34	361,14	163,74	352,87	159,54	203,57	295,05	533,15	270,07	293,81	532,73					615,79	615,79	3,58	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7362	11:27:14.953	1.39747E+15																23		Fixation	266	2051	1168	442	1234	487	1284	468	1259	477	2051	1176	346,73	157,59	360,61	163,08	353,67	160,33	203,61	294,99	533,04	270,13	293,84	532,80					615,67	615,67	3,56	3,67	0	0			
